C3,C4,C5,C6,C7,C8,Pressure,C3_vap,C4_vap,C5_vap,C6_vap,C7_vap,C8_vap
0.2556,0.0819,0.0933,0.1551,0.1776,0.2365,12.8169,0.7220,0.1101,0.0643,0.0513,0.0310,0.0213
0.0972,0.2073,0.2894,0.1630,0.0854,0.1577,12.7524,0.3075,0.3317,0.2465,0.0719,0.0212,0.0212
0.2110,0.0160,0.0790,0.1220,0.1836,0.3884,16.4598,0.6665,0.0283,0.0822,0.0727,0.0662,0.0841
0.1341,0.1883,0.1169,0.3148,0.1109,0.1350,13.6405,0.4107,0.2962,0.1016,0.1437,0.0283,0.0194
0.1077,0.1365,0.2675,0.0332,0.4221,0.0330,4.3949,0.5109,0.2410,0.1897,0.0085,0.0485,0.0015
0.1879,0.0670,0.4997,0.1497,0.0022,0.0935,14.2454,0.5051,0.0897,0.3417,0.0532,0.0004,0.0098
0.1061,0.2947,0.0219,0.3541,0.2145,0.0087,4.2926,0.4475,0.4421,0.0136,0.0773,0.0191,0.0003
0.7329,0.0471,0.0415,0.0498,0.0137,0.1150,18.5387,0.9492,0.0276,0.0126,0.0064,0.0009,0.0034
0.0102,0.3960,0.3661,0.0412,0.0079,0.1786,13.9190,0.0301,0.6129,0.3101,0.0186,0.0021,0.0261
0.0628,0.1226,0.1954,0.1757,0.1697,0.2738,18.1831,0.1947,0.2368,0.2437,0.1394,0.0898,0.0956
0.0123,0.3050,0.1769,0.3200,0.1284,0.0574,11.6253,0.0438,0.5587,0.1792,0.1700,0.0386,0.0097
0.0786,0.3368,0.1773,0.0401,0.1956,0.1716,13.2937,0.2393,0.5230,0.1498,0.0172,0.0480,0.0228
0.1394,0.2226,0.2450,0.1449,0.1613,0.0868,4.4609,0.5348,0.2984,0.1263,0.0261,0.0120,0.0025
0.3294,0.0499,0.0108,0.3302,0.1193,0.1604,17.0309,0.7796,0.0600,0.0072,0.1137,0.0225,0.0169
0.1216,0.4453,0.1985,0.0490,0.0084,0.1772,19.4870,0.2678,0.5430,0.1426,0.0195,0.0020,0.0251
0.0536,0.0435,0.1100,0.0176,0.1069,0.6684,1.3310,0.6139,0.1661,0.1480,0.0084,0.0193,0.0443
0.1945,0.2519,0.0198,0.0455,0.1353,0.3530,19.9035,0.4911,0.3621,0.0172,0.0226,0.0415,0.0655
0.0643,0.1143,0.0515,0.4703,0.1367,0.1629,9.1391,0.2943,0.2615,0.0636,0.3018,0.0472,0.0315
0.0264,0.1162,0.2072,0.4497,0.1501,0.0504,12.2736,0.1019,0.2471,0.2569,0.3182,0.0631,0.0128
0.1973,0.3315,0.0333,0.0640,0.2969,0.0770,12.8079,0.5095,0.4009,0.0209,0.0180,0.0447,0.0058
0.1616,0.1025,0.2941,0.1523,0.0860,0.2035,3.9446,0.6653,0.1440,0.1512,0.0277,0.0062,0.0055
0.0992,0.2810,0.3573,0.0192,0.1902,0.0531,12.5606,0.2885,0.3997,0.2616,0.0068,0.0380,0.0055
0.1516,0.0366,0.3935,0.0870,0.3298,0.0015,1.7384,0.7678,0.0507,0.1595,0.0096,0.0125,0.0000
0.0036,0.2453,0.1049,0.1289,0.4118,0.1055,19.3024,0.0105,0.4657,0.1351,0.1072,0.2395,0.0420
0.0020,0.1158,0.3676,0.0327,0.2418,0.2401,10.4014,0.0092,0.2867,0.5064,0.0248,0.1103,0.0626
0.1543,0.1692,0.2814,0.0009,0.0659,0.3283,10.8867,0.4958,0.2544,0.2070,0.0003,0.0122,0.0302
0.2760,0.0536,0.1860,0.1045,0.0847,0.2952,8.0744,0.8045,0.0623,0.0926,0.0212,0.0078,0.0117
0.3708,0.0201,0.0772,0.0097,0.4377,0.0845,2.4808,0.9631,0.0136,0.0157,0.0005,0.0068,0.0004
0.1469,0.1041,0.4782,0.0627,0.0770,0.1311,1.2517,0.7220,0.1246,0.1459,0.0049,0.0018,0.0008
0.1744,0.2532,0.1554,0.2955,0.0237,0.0978,18.6869,0.4096,0.3265,0.1178,0.1255,0.0060,0.0147
0.1891,0.2249,0.0209,0.1009,0.3672,0.0970,8.7437,0.6020,0.3048,0.0134,0.0266,0.0474,0.0058
0.2425,0.0624,0.0218,0.0427,0.3647,0.2659,10.2123,0.7940,0.0928,0.0160,0.0140,0.0612,0.0220
0.1250,0.1165,0.2796,0.0253,0.3387,0.1149,11.1066,0.4414,0.2016,0.2493,0.0110,0.0822,0.0145
0.0077,0.0031,0.1169,0.0419,0.1090,0.7214,10.6304,0.0440,0.0112,0.2743,0.0642,0.1120,0.4943
0.0209,0.1153,0.1791,0.1611,0.2322,0.2914,3.4300,0.1676,0.3779,0.2560,0.0970,0.0648,0.0367
0.3934,0.1146,0.0325,0.3320,0.0483,0.0792,16.8699,0.7807,0.1093,0.0166,0.0819,0.0062,0.0054
0.0874,0.3243,0.1476,0.0185,0.0754,0.3468,13.3859,0.2732,0.5209,0.1290,0.0084,0.0195,0.0489
0.2847,0.2264,0.0640,0.2532,0.0340,0.1377,17.9829,0.6114,0.2491,0.0394,0.0805,0.0060,0.0136
0.0929,0.4528,0.2052,0.1035,0.0147,0.1309,17.8928,0.2159,0.5713,0.1502,0.0412,0.0035,0.0180
0.0707,0.4147,0.2876,0.2191,0.0033,0.0046,9.9592,0.2086,0.5446,0.1832,0.0628,0.0005,0.0003
0.1344,0.2155,0.1069,0.0304,0.4460,0.0668,5.5886,0.5366,0.3325,0.0707,0.0074,0.0498,0.0031
0.0685,0.1440,0.4716,0.2083,0.0210,0.0866,15.8091,0.1986,0.2322,0.4347,0.1111,0.0068,0.0166
0.0012,0.0558,0.4482,0.2517,0.1612,0.0819,6.6410,0.0069,0.1521,0.6007,0.1679,0.0573,0.0150
0.0676,0.1929,0.3096,0.1963,0.0710,0.1626,12.6449,0.2269,0.3354,0.2922,0.0990,0.0205,0.0261
0.1335,0.0128,0.2146,0.0188,0.3251,0.2952,9.8469,0.5739,0.0274,0.2384,0.0105,0.1011,0.0488
0.1967,0.1843,0.0101,0.4676,0.0362,0.1051,12.0785,0.5657,0.2498,0.0072,0.1612,0.0063,0.0098
0.1138,0.0648,0.5144,0.0337,0.0244,0.2489,7.4456,0.4601,0.1129,0.3919,0.0117,0.0042,0.0194
0.0823,0.2654,0.4982,0.0039,0.0151,0.1351,16.7485,0.2120,0.3724,0.3897,0.0017,0.0040,0.0203
0.0258,0.2478,0.1545,0.0764,0.2916,0.2039,3.5389,0.1620,0.5928,0.1533,0.0287,0.0489,0.0143
0.0566,0.1043,0.4571,0.1798,0.0338,0.1684,15.2941,0.1791,0.1867,0.4737,0.1097,0.0127,0.0380
0.2987,0.1930,0.1189,0.0496,0.2477,0.0921,19.5537,0.6326,0.2165,0.0760,0.0164,0.0484,0.0101
0.5619,0.0835,0.1673,0.0455,0.0884,0.0534,6.1377,0.9224,0.0424,0.0307,0.0024,0.0017,0.0003
0.1239,0.1426,0.2432,0.0269,0.0887,0.3747,17.0345,0.3742,0.2459,0.2477,0.0160,0.0328,0.0835
0.0165,0.2621,0.3922,0.1194,0.0055,0.2043,6.8031,0.0737,0.5102,0.3478,0.0481,0.0011,0.0191
0.0457,0.1626,0.5324,0.0683,0.1549,0.0361,16.4925,0.1304,0.2648,0.5052,0.0377,0.0543,0.0075
0.1276,0.4832,0.0321,0.1758,0.1513,0.0300,11.9354,0.3311,0.5766,0.0199,0.0484,0.0218,0.0022
0.0639,0.0703,0.0360,0.0787,0.2563,0.4948,19.4294,0.2053,0.1560,0.0568,0.0871,0.2064,0.2884
0.0576,0.1027,0.5565,0.2156,0.0095,0.0581,3.5591,0.3207,0.2049,0.4092,0.0613,0.0011,0.0027
0.0488,0.0690,0.0170,0.1934,0.1093,0.5625,17.6062,0.1715,0.1639,0.0281,0.2219,0.0888,0.3259
0.2710,0.0481,0.0234,0.4975,0.1582,0.0018,15.6328,0.6989,0.0629,0.0171,0.1883,0.0326,0.0002
0.3931,0.1535,0.0445,0.1357,0.2478,0.0254,12.3468,0.8041,0.1333,0.0186,0.0229,0.0202,0.0010
0.0784,0.1349,0.3171,0.2705,0.0243,0.1748,12.4268,0.2709,0.2418,0.3082,0.1425,0.0073,0.0293
0.0896,0.1881,0.3073,0.0836,0.3064,0.0250,17.4629,0.2490,0.2999,0.2936,0.0457,0.1065,0.0053
0.2912,0.1198,0.1382,0.0860,0.2648,0.1000,18.9843,0.6607,0.1447,0.0950,0.0310,0.0565,0.0121
0.3916,0.0452,0.0264,0.0341,0.1437,0.3590,12.3816,0.9026,0.0456,0.0127,0.0071,0.0147,0.0173
0.2832,0.1686,0.0312,0.3819,0.0480,0.0871,8.8955,0.7317,0.1738,0.0146,0.0726,0.0040,0.0033
0.2312,0.6160,0.0136,0.0038,0.0979,0.0375,13.6896,0.4463,0.5355,0.0062,0.0007,0.0096,0.0017
0.0657,0.2630,0.2479,0.0741,0.0978,0.2515,11.4350,0.2279,0.4543,0.2246,0.0340,0.0250,0.0341
0.2751,0.1279,0.0095,0.2004,0.1885,0.1986,6.0349,0.8114,0.1361,0.0041,0.0312,0.0120,0.0051
0.0193,0.1030,0.3079,0.0018,0.1917,0.3763,10.5601,0.0906,0.2643,0.4444,0.0015,0.0934,0.1059
0.1694,0.0378,0.2224,0.1534,0.2890,0.1280,12.1856,0.5749,0.0643,0.2000,0.0698,0.0734,0.0176
0.0194,0.0343,0.4846,0.2585,0.1380,0.0652,3.9250,0.1370,0.0987,0.5876,0.1357,0.0338,0.0072
0.4482,0.0484,0.3433,0.0672,0.0684,0.0245,3.1246,0.9190,0.0255,0.0520,0.0025,0.0008,0.0001
0.4622,0.1812,0.0531,0.1425,0.1080,0.0530,12.8325,0.8192,0.1336,0.0187,0.0198,0.0071,0.0016
0.0581,0.5284,0.1569,0.1117,0.0153,0.1296,8.4153,0.1792,0.6874,0.0959,0.0284,0.0019,0.0073
0.0811,0.2702,0.1767,0.2302,0.0241,0.2177,11.3802,0.2717,0.4435,0.1521,0.1000,0.0056,0.0272
0.0359,0.2864,0.2464,0.0159,0.4077,0.0077,16.7594,0.1046,0.4814,0.2513,0.0092,0.1518,0.0017
0.2945,0.2486,0.0596,0.1481,0.0567,0.1925,5.9729,0.7410,0.2155,0.0204,0.0172,0.0026,0.0034
0.0039,0.1112,0.3871,0.2778,0.1022,0.1178,1.8563,0.0371,0.3618,0.4560,0.1198,0.0175,0.0078
0.2215,0.2826,0.2561,0.0264,0.1535,0.0599,5.3818,0.6233,0.2715,0.0934,0.0032,0.0076,0.0011
0.0880,0.3795,0.0039,0.1697,0.3435,0.0154,10.7780,0.2849,0.5805,0.0031,0.0623,0.0676,0.0016
0.5001,0.0149,0.0987,0.2927,0.0830,0.0106,11.1231,0.9163,0.0107,0.0318,0.0365,0.0045,0.0003
0.0131,0.1010,0.0116,0.2119,0.5802,0.0822,19.3654,0.0393,0.2120,0.0177,0.2254,0.4579,0.0478
0.3420,0.0007,0.2142,0.1341,0.0761,0.2329,15.2228,0.8074,0.0008,0.1239,0.0382,0.0115,0.0182
0.1131,0.3122,0.0156,0.0699,0.3843,0.1049,13.1130,0.3529,0.4945,0.0137,0.0301,0.0947,0.0141
0.0648,0.2382,0.4523,0.0048,0.0334,0.2065,12.7253,0.2043,0.3810,0.3771,0.0021,0.0083,0.0272
0.0033,0.1205,0.2791,0.0294,0.0678,0.4999,9.3380,0.0173,0.3395,0.4357,0.0257,0.0349,0.1470
0.0267,0.0712,0.4735,0.0717,0.1333,0.2236,18.6077,0.0794,0.1344,0.5763,0.0569,0.0725,0.0806
0.6705,0.1760,0.1365,0.0066,0.0104,0.0000,10.0664,0.8880,0.0836,0.0278,0.0004,0.0003,0.0000
0.4121,0.2047,0.0325,0.1483,0.1811,0.0213,8.3055,0.8189,0.1474,0.0100,0.0154,0.0079,0.0004
0.0154,0.3894,0.0281,0.2157,0.1650,0.1864,7.0854,0.0679,0.7598,0.0269,0.0914,0.0348,0.0193
0.0577,0.1640,0.0656,0.0084,0.6774,0.0269,19.6350,0.1712,0.3177,0.0868,0.0071,0.4062,0.0111
0.0455,0.2744,0.0071,0.0960,0.0583,0.5187,4.6586,0.2575,0.6357,0.0073,0.0416,0.0116,0.0463
0.2450,0.0576,0.0338,0.4989,0.0485,0.1162,15.3349,0.6627,0.0798,0.0261,0.2055,0.0109,0.0150
0.0376,0.2884,0.2956,0.1696,0.0328,0.1760,10.6520,0.1329,0.4978,0.2630,0.0758,0.0080,0.0225
0.0328,0.0341,0.4471,0.2917,0.0499,0.1444,17.5189,0.0996,0.0643,0.5355,0.2260,0.0257,0.0490
0.3192,0.0808,0.0625,0.0285,0.2326,0.2764,14.3931,0.7979,0.0967,0.0386,0.0083,0.0364,0.0221
0.1708,0.0369,0.2954,0.1499,0.0688,0.2782,4.2139,0.7302,0.0558,0.1673,0.0316,0.0059,0.0092
0.1083,0.1181,0.3340,0.0740,0.2591,0.1065,7.1653,0.4466,0.2087,0.2665,0.0255,0.0443,0.0084
0.0091,0.0508,0.1630,0.7102,0.0638,0.0031,10.4907,0.0403,0.1228,0.2293,0.5768,0.0299,0.0009
0.0717,0.0654,0.1637,0.0831,0.2044,0.4117,7.3545,0.3953,0.1746,0.2219,0.0561,0.0740,0.0779
0.0500,0.2085,0.0394,0.3966,0.0724,0.2331,17.4232,0.1546,0.3912,0.0474,0.2980,0.0349,0.0739
0.2665,0.0062,0.2817,0.1563,0.1569,0.1324,19.0431,0.6490,0.0083,0.2156,0.0669,0.0404,0.0199
0.0025,0.0464,0.6418,0.2209,0.0695,0.0189,11.0631,0.0099,0.0976,0.7236,0.1391,0.0258,0.0040
0.3134,0.0881,0.0304,0.0960,0.2176,0.2545,2.4255,0.9124,0.0685,0.0073,0.0060,0.0043,0.0015
0.0970,0.0015,0.0124,0.2690,0.5128,0.1073,7.0027,0.5671,0.0042,0.0183,0.1918,0.1965,0.0220
0.2062,0.1558,0.3710,0.1213,0.0513,0.0944,6.4692,0.6297,0.1766,0.1665,0.0207,0.0038,0.0028
0.0450,0.2332,0.0266,0.0634,0.5367,0.0951,3.2964,0.2911,0.5657,0.0270,0.0230,0.0868,0.0064
0.2993,0.1961,0.2806,0.0522,0.0363,0.1355,8.5031,0.7048,0.1768,0.1052,0.0074,0.0023,0.0035
0.0126,0.2028,0.2522,0.3902,0.0179,0.1243,5.2761,0.0690,0.4678,0.2640,0.1824,0.0039,0.0129
0.1391,0.5397,0.0160,0.2261,0.0740,0.0051,15.5450,0.3102,0.5989,0.0100,0.0681,0.0123,0.0005
0.3776,0.1339,0.3553,0.0566,0.0489,0.0277,17.0596,0.7006,0.1192,0.1607,0.0122,0.0057,0.0016
0.1221,0.0910,0.2045,0.5096,0.0567,0.0161,6.7967,0.5003,0.1554,0.1592,0.1751,0.0089,0.0012
0.0690,0.0118,0.5733,0.0339,0.0661,0.2459,12.7484,0.2552,0.0236,0.6244,0.0209,0.0244,0.0515
0.0961,0.0100,0.1378,0.2794,0.0676,0.4091,9.8883,0.4549,0.0247,0.1869,0.2077,0.0283,0.0975
0.1108,0.0671,0.3210,0.2150,0.2403,0.0458,17.2080,0.3241,0.1139,0.3290,0.1301,0.0921,0.0109
0.2116,0.0843,0.1577,0.3969,0.1328,0.0167,13.0403,0.6006,0.1159,0.1139,0.1426,0.0252,0.0017
0.1661,0.0527,0.2079,0.1270,0.3412,0.1051,3.6324,0.7464,0.0808,0.1186,0.0245,0.0266,0.0031
0.0470,0.0828,0.1301,0.3183,0.3467,0.0751,2.7285,0.3751,0.2459,0.1582,0.1465,0.0681,0.0063
0.1388,0.2373,0.0045,0.4853,0.0136,0.1205,10.1731,0.4522,0.3545,0.0034,0.1762,0.0024,0.0113
0.1505,0.1931,0.2173,0.0042,0.4221,0.0128,2.3073,0.6509,0.2425,0.0889,0.0005,0.0172,0.0002
0.1052,0.1050,0.0839,0.3462,0.2953,0.0644,6.8281,0.4875,0.2129,0.0816,0.1492,0.0622,0.0067
0.0185,0.2974,0.2018,0.1837,0.2381,0.0605,3.7801,0.1039,0.6246,0.1748,0.0594,0.0338,0.0036
0.4412,0.2851,0.1568,0.0030,0.0500,0.0639,5.6172,0.8045,0.1612,0.0325,0.0002,0.0011,0.0005
0.0735,0.0159,0.1820,0.0569,0.0472,0.6245,16.7891,0.2711,0.0380,0.2881,0.0603,0.0342,0.3083
0.0338,0.1508,0.1483,0.2570,0.3553,0.0548,7.4071,0.1732,0.3673,0.1847,0.1530,0.1127,0.0091
0.0644,0.0306,0.1123,0.1308,0.5267,0.1352,17.8295,0.2137,0.0666,0.1667,0.1274,0.3614,0.0643
0.3331,0.1483,0.0022,0.0426,0.2119,0.2619,4.3872,0.8647,0.1210,0.0006,0.0038,0.0069,0.0029
0.3267,0.0172,0.5693,0.0064,0.0555,0.0249,14.5634,0.7050,0.0172,0.2683,0.0014,0.0066,0.0014
0.0781,0.5342,0.0175,0.0092,0.0907,0.2703,17.5693,0.1945,0.7241,0.0140,0.0039,0.0234,0.0402
0.2299,0.0088,0.0566,0.1110,0.0936,0.5001,17.3244,0.7109,0.0155,0.0589,0.0676,0.0347,0.1125
0.3775,0.1623,0.0892,0.3034,0.0220,0.0456,17.9537,0.7194,0.1522,0.0456,0.0766,0.0030,0.0033
0.0911,0.1453,0.1051,0.1478,0.0516,0.4591,13.7612,0.3372,0.2995,0.1262,0.1022,0.0214,0.1136
0.1870,0.4711,0.1381,0.1250,0.0264,0.0524,7.9239,0.4673,0.4516,0.0583,0.0195,0.0018,0.0015
0.1226,0.0173,0.4992,0.0284,0.0519,0.2806,1.6857,0.7193,0.0289,0.2406,0.0042,0.0026,0.0044
0.3169,0.0019,0.1244,0.2705,0.1333,0.1530,2.8763,0.9410,0.0016,0.0328,0.0203,0.0032,0.0012
0.0736,0.0424,0.3228,0.2982,0.0522,0.2108,3.9657,0.4461,0.0996,0.3102,0.1191,0.0091,0.0159
0.0360,0.0872,0.0959,0.2798,0.2766,0.2245,7.2852,0.2100,0.2529,0.1474,0.2190,0.1182,0.0525
0.1440,0.3304,0.3191,0.1265,0.0023,0.0777,16.1432,0.3387,0.3993,0.2100,0.0433,0.0005,0.0083
0.3370,0.0833,0.1513,0.1800,0.2332,0.0152,15.3010,0.7492,0.0882,0.0831,0.0464,0.0321,0.0011
0.0971,0.2571,0.0682,0.1570,0.3512,0.0694,1.6457,0.5324,0.3952,0.0342,0.0211,0.0162,0.0010
0.1562,0.2039,0.3120,0.2461,0.0745,0.0073,19.7237,0.3582,0.2658,0.2430,0.1110,0.0208,0.0012
0.4470,0.2118,0.0616,0.1024,0.0416,0.1356,10.8992,0.8112,0.1512,0.0198,0.0124,0.0023,0.0031
0.3434,0.1486,0.1472,0.2900,0.0187,0.0521,6.5763,0.8002,0.1194,0.0468,0.0319,0.0008,0.0009
0.0432,0.0394,0.0559,0.2779,0.0135,0.5701,8.6896,0.2552,0.1274,0.1034,0.2956,0.0084,0.2100
0.4031,0.1248,0.0300,0.1299,0.2660,0.0462,14.7637,0.8147,0.1147,0.0140,0.0264,0.0278,0.0024
0.1191,0.0813,0.4525,0.1262,0.1055,0.1154,13.6276,0.3721,0.1319,0.3920,0.0586,0.0284,0.0171
0.0951,0.1602,0.1660,0.1673,0.0480,0.3634,17.7654,0.2893,0.2896,0.1856,0.1145,0.0209,0.1001
0.2354,0.0047,0.0560,0.0237,0.3485,0.3317,11.8196,0.8092,0.0079,0.0493,0.0102,0.0822,0.0412
0.0052,0.0980,0.4677,0.1029,0.1555,0.1707,2.3289,0.0456,0.3108,0.5542,0.0464,0.0300,0.0129
0.0228,0.5757,0.0870,0.0557,0.0662,0.1926,3.4609,0.0979,0.8329,0.0489,0.0102,0.0049,0.0052
0.3200,0.0597,0.4215,0.1103,0.0881,0.0004,11.0532,0.7360,0.0575,0.1791,0.0198,0.0077,0.0000
0.0083,0.0352,0.6487,0.1982,0.0088,0.1008,6.8966,0.0436,0.0859,0.7400,0.1129,0.0026,0.0150
0.3348,0.1377,0.0550,0.0821,0.1191,0.2713,15.0855,0.7623,0.1491,0.0308,0.0218,0.0166,0.0194
0.1255,0.0827,0.0168,0.0395,0.4396,0.2959,15.9245,0.4491,0.1763,0.0224,0.0313,0.2251,0.0959
0.1292,0.4487,0.0552,0.0864,0.0392,0.2413,12.3953,0.3460,0.5657,0.0361,0.0263,0.0063,0.0197
0.0342,0.3533,0.3235,0.1716,0.0449,0.0725,15.9200,0.0928,0.5245,0.2762,0.0815,0.0129,0.0121
0.4911,0.0583,0.0857,0.1316,0.2214,0.0119,14.9419,0.8801,0.0461,0.0335,0.0216,0.0182,0.0005
0.0570,0.0254,0.5172,0.2132,0.1383,0.0489,17.4787,0.1674,0.0451,0.5659,0.1456,0.0620,0.0140
0.3185,0.0659,0.0120,0.2743,0.1605,0.1688,15.4337,0.7815,0.0795,0.0078,0.0880,0.0275,0.0157
0.0181,0.0840,0.4157,0.1047,0.0353,0.3422,12.2159,0.0741,0.1922,0.5432,0.0799,0.0164,0.0942
0.5329,0.0497,0.0469,0.2269,0.0746,0.0690,11.4485,0.9203,0.0337,0.0144,0.0264,0.0038,0.0015
0.1478,0.0051,0.0522,0.0177,0.0882,0.6890,14.5461,0.5997,0.0123,0.0767,0.0159,0.0500,0.2453
0.0517,0.0177,0.3327,0.3343,0.1226,0.1410,10.6014,0.2237,0.0406,0.4199,0.2337,0.0494,0.0327
0.1084,0.2113,0.1223,0.2910,0.2447,0.0223,4.4571,0.4800,0.3419,0.0814,0.0706,0.0251,0.0009
0.0088,0.0917,0.3484,0.1535,0.1343,0.2633,9.1523,0.0435,0.2362,0.4835,0.1153,0.0580,0.0635
0.3733,0.0289,0.3007,0.0010,0.1653,0.1308,3.5112,0.9119,0.0199,0.0640,0.0001,0.0033,0.0008
0.2990,0.0252,0.1452,0.2181,0.1455,0.1670,2.7872,0.9175,0.0216,0.0393,0.0167,0.0036,0.0013
0.3337,0.0494,0.1912,0.0783,0.0933,0.2541,4.9983,0.8831,0.0427,0.0592,0.0080,0.0036,0.0035
0.0609,0.2482,0.2121,0.0497,0.1888,0.2403,19.5687,0.1683,0.4196,0.2280,0.0330,0.0831,0.0680
0.3036,0.2832,0.1965,0.1646,0.0256,0.0265,19.8673,0.5636,0.2748,0.1080,0.0469,0.0042,0.0024
0.2169,0.4298,0.0933,0.0924,0.0877,0.0799,16.0389,0.4581,0.4454,0.0526,0.0248,0.0130,0.0062
0.1934,0.1010,0.0477,0.1470,0.2886,0.2223,19.9784,0.5290,0.1644,0.0487,0.0896,0.1130,0.0553
0.1135,0.0967,0.2063,0.2364,0.0449,0.3022,10.9058,0.4302,0.1830,0.2052,0.1226,0.0127,0.0463
0.2496,0.1884,0.1211,0.2042,0.1491,0.0876,6.7460,0.7053,0.1969,0.0527,0.0325,0.0101,0.0024
0.4590,0.0424,0.2432,0.0448,0.1671,0.0435,17.7568,0.8260,0.0365,0.1073,0.0092,0.0186,0.0024
0.1198,0.0654,0.2023,0.0009,0.0773,0.5343,10.7367,0.5023,0.1406,0.2309,0.0005,0.0264,0.0994
0.1374,0.0524,0.0779,0.3619,0.0855,0.2849,18.4108,0.4163,0.0965,0.0914,0.2668,0.0405,0.0885
0.0034,0.1056,0.3161,0.2921,0.1299,0.1529,13.7768,0.0126,0.2288,0.4147,0.2313,0.0648,0.0478
0.2820,0.2914,0.0318,0.3083,0.0172,0.0693,2.4216,0.7692,0.2054,0.0072,0.0176,0.0003,0.0004
0.1935,0.1172,0.0169,0.1891,0.2874,0.1959,6.5864,0.7199,0.1745,0.0112,0.0497,0.0343,0.0104
0.0753,0.0011,0.0231,0.3598,0.1465,0.3942,16.2983,0.2765,0.0026,0.0368,0.3821,0.1056,0.1965
0.0880,0.0182,0.3883,0.2611,0.1845,0.0599,11.4096,0.3355,0.0359,0.4105,0.1477,0.0596,0.0108
0.4721,0.0186,0.0117,0.4486,0.0402,0.0088,12.8024,0.9035,0.0149,0.0045,0.0737,0.0030,0.0003
0.0254,0.1159,0.3883,0.3683,0.0431,0.0590,17.1779,0.0745,0.2051,0.4287,0.2552,0.0193,0.0171
0.5062,0.0490,0.0362,0.2258,0.0042,0.1786,1.7791,0.9701,0.0203,0.0040,0.0053,0.0000,0.0003
0.0913,0.0482,0.3914,0.2711,0.1444,0.0536,10.4385,0.3483,0.0908,0.3791,0.1347,0.0393,0.0078
0.0003,0.3961,0.1028,0.3611,0.1151,0.0246,19.9275,0.0008,0.6122,0.1042,0.2281,0.0479,0.0068
0.0712,0.1258,0.4115,0.0841,0.2938,0.0136,7.0053,0.3125,0.2401,0.3576,0.0320,0.0567,0.0012
0.0180,0.0213,0.4716,0.0678,0.2427,0.1786,1.7600,0.1920,0.0795,0.6318,0.0332,0.0497,0.0139
0.0468,0.3763,0.0294,0.1574,0.1340,0.2561,19.6202,0.1267,0.6166,0.0309,0.1009,0.0559,0.0690
0.4594,0.0732,0.2024,0.0855,0.1031,0.0764,19.2954,0.8064,0.0634,0.0934,0.0192,0.0127,0.0049
0.1919,0.0771,0.0571,0.0683,0.5923,0.0133,3.4046,0.8136,0.1077,0.0298,0.0109,0.0378,0.0003
0.0215,0.1102,0.0239,0.2987,0.3333,0.2124,10.1593,0.1082,0.3092,0.0397,0.2808,0.1890,0.0731
0.0666,0.4150,0.2130,0.1840,0.0800,0.0414,14.9975,0.1748,0.5660,0.1625,0.0730,0.0184,0.0053
0.1033,0.0900,0.1503,0.2363,0.4032,0.0169,12.7295,0.3759,0.1749,0.1661,0.1393,0.1404,0.0034
0.1669,0.2281,0.0353,0.2689,0.1509,0.1499,6.7990,0.5770,0.3125,0.0215,0.0653,0.0163,0.0072
0.1941,0.1690,0.2784,0.1161,0.1063,0.1361,4.7141,0.6569,0.1959,0.1203,0.0173,0.0064,0.0031
0.2783,0.1941,0.1685,0.2210,0.1086,0.0295,9.5722,0.6821,0.1926,0.0755,0.0397,0.0090,0.0011
0.0779,0.3739,0.0890,0.2639,0.1944,0.0009,6.0719,0.2951,0.5558,0.0591,0.0675,0.0225,0.0000
0.0542,0.0661,0.2807,0.1939,0.2901,0.1150,2.9511,0.3917,0.1766,0.2962,0.0775,0.0499,0.0081
0.0146,0.4085,0.0211,0.1471,0.1322,0.2765,5.2567,0.0712,0.8120,0.0190,0.0541,0.0225,0.0212
0.0092,0.4367,0.1507,0.0374,0.2913,0.0747,3.9878,0.0454,0.7941,0.1130,0.0099,0.0342,0.0035
0.0920,0.1615,0.0049,0.2426,0.4374,0.0616,13.4286,0.3341,0.3219,0.0058,0.1554,0.1687,0.0142
0.0616,0.3734,0.0273,0.0038,0.1717,0.3622,8.9777,0.2359,0.6627,0.0244,0.0016,0.0368,0.0387
0.3858,0.2623,0.1098,0.1383,0.0173,0.0865,2.5759,0.8349,0.1413,0.0181,0.0053,0.0002,0.0003
0.3983,0.0736,0.2274,0.0976,0.0213,0.1818,6.2064,0.8733,0.0538,0.0612,0.0087,0.0007,0.0023
0.1589,0.1498,0.1097,0.0718,0.4610,0.0488,2.6494,0.7077,0.2051,0.0524,0.0099,0.0240,0.0009
0.1703,0.1637,0.1684,0.0758,0.4165,0.0053,12.8768,0.5100,0.2416,0.1318,0.0284,0.0877,0.0006
0.0052,0.0576,0.0467,0.4996,0.3093,0.0816,1.0664,0.0859,0.3251,0.1012,0.3859,0.0920,0.0099
0.0381,0.1309,0.2366,0.0114,0.2536,0.3294,6.6224,0.2133,0.3425,0.3028,0.0069,0.0815,0.0529
0.1984,0.3125,0.0697,0.2693,0.0937,0.0564,9.4352,0.5372,0.3534,0.0373,0.0596,0.0098,0.0027
0.1537,0.0160,0.2156,0.1849,0.3641,0.0657,11.6434,0.5576,0.0293,0.2104,0.0914,0.1013,0.0100
0.4762,0.0508,0.2122,0.0319,0.0070,0.2219,5.8975,0.9188,0.0311,0.0459,0.0022,0.0002,0.0019
